sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_none,Audiogram_both,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
20,0,20,0,3,0,3,0,,,,,,,,1.954236403952715,none,871.0,8.676951022505026,0.0001096676826351833,0,86,"['frequency', 'none']",0.00221926998347044,None,['space'],689.0770198999671,689.0770198999671,0.19781287002842873,2.1520492739811434,689.2980302999495,689.0770198999671,[-2.622873399988748],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,4,0,4,0,,,,,,,,2.0775807958827315,none,4387.0,-1.4822689391134718,9.322153911410565e-05,0,87,"['frequency', 'none']",0.0071795700350776315,None,['space'],691.2894538999535,691.2894538999535,0.20544467004947364,2.283025465932205,691.5043275000062,691.2894538999535,[-1.8914293999550864],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,5,0,5,0,,,,,,,,1.337822051542865,none,1551.0,2.616719746081892,7.110706094096044e-05,0,88,"['frequency', 'none']",0.003639669972471893,0.17873776995111257,['space'],693.6252526999451,693.6252526999451,0.17873776995111257,1.5165598214939775,693.8189180999761,693.6252526999451,[-1.971080399933271],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,6,0,6,0,,,,,,,,2.0924097341912162,none,259.0,9.474915753418864,0.0004701755331164695,0,89,"['frequency', 'none']",0.007174569997005165,None,None,695.1940369999502,695.1940369999502,0.21113116992637515,2.3035409041175914,695.4198227999732,695.1940369999502,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,7,0,7,0,,,,,,,,1.1423189907386524,none,2928.0,5.8440833531790615,0.0001162105966077932,0,90,"['frequency', 'none']",0.007896370021626353,None,['space'],697.54752189992,697.54752189992,0.20368497003801167,1.346003960776664,697.7630086999852,697.54752189992,[-1.9737183999968693],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,8,0,8,0,,,,,,,,2.437000292259957,none,776.0,7.8377901181630465,9.728350852310906e-05,0,91,"['frequency', 'none']",0.00671716989018023,None,['space'],698.9458183000097,698.9458183000097,0.20592466986272484,2.642924962122682,699.1619472999591,698.9458183000097,[-1.0352123999036849],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,9,0,9,0,,,,,,,,2.957218972752923,none,,,,1,91,"['frequency', 'none']",0.005804170039482415,None,None,701.6400300000096,701.6400300000096,0.20787337003275752,3.1650923427856803,701.8654087999603,701.6400300000096,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,10,0,10,0,,,,,,,,2.0079799517273083,none,1231.0,11.0,0.0001905862708355411,0,92,"['frequency', 'none']",0.005868070060387254,0.18519107007887214,['space'],704.8562514999649,704.8562514999649,0.18519107007887214,2.1931710218061804,705.0556220000144,704.8562514999649,[-2.6749390000477433],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,11,0,11,0,,,,,,,,1.5544627161063158,none,173.0,9.520259240321753,0.0010885454014460446,0,93,"['frequency', 'none']",0.006203469936735928,None,['space'],707.1030395999551,707.1030395999551,0.2098447699099779,1.7643074860162937,707.3232420999557,707.1030395999551,[-1.9139600000344217],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,12,0,12,0,,,,,,,,2.5695094442069384,none,616.0,8.314407442979032,0.000138945295052059,0,94,"['frequency', 'none']",0.006279770052060485,None,['space'],708.9194613000145,708.9194613000145,0.20590447005815804,2.7754139142650964,709.1348381999414,708.9194613000145,[-1.3606612000148743],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,13,0,13,0,,,,,,,,2.2250639297307537,none,1097.0,5.503519674867534,9.065847384286872e-05,0,95,"['frequency', 'none']",0.006629970041103661,None,['space'],711.7466447999468,711.7466447999468,0.20568176999222487,2.4307456997229786,711.9620775999501,711.7466447999468,[-2.4613328999839723],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,14,0,14,0,,,,,,,,1.6810771467542618,none,5527.0,9.429144853238917,0.00039475464302761486,0,96,"['frequency', 'none']",0.006650569965131581,None,['space'],714.229709599982,714.229709599982,0.21112426987383515,1.892201416628097,714.4459994999925,714.229709599982,[-2.143839000025764],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,0,0,0,0,,,,,0.16666666666666666,724.7547995999921,None,1.5220103063690185,both,249.0,6.248756969094256,0.00034790341020616655,0,68,"['frequency', 'none']",0.0249307700432837,None,['space'],725.7884807999944,None,0.2270233699819073,1.7490336763509258,726.0006192999426,None,[-1.4134216000093147],716.1647318999749,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,1,0,1,0,,,,,,,,1.5220103063690185,both,222.0,6.29611776047943,0.00045901150318684625,0,69,"['frequency', 'none']",0.0052950698882341385,None,None,727.5559905999107,727.5559905999107,0.2014183698920533,1.7234286762610718,727.7750681999605,727.5559905999107,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,2,0,2,0,,,,,,,,1.5220103063690185,both,198.0,6.038996384001178,0.0005466088315711383,0,70,"['frequency', 'none']",0.0065756699768826365,None,None,729.3343992999289,729.3343992999289,0.206891969894059,1.7289022762630775,729.5553794999141,729.3343992999289,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,3,0,3,0,,,,,,,,1.5220103063690185,both,176.0,7.0,0.0007899320459280903,0,71,"['frequency', 'none']",0.007104969932697713,None,None,731.1134799999418,731.1134799999418,0.2057905700057745,1.727800876374793,731.3303329999326,731.1134799999418,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,4,0,4,0,,,,,,,,1.5220103063690185,both,157.0,8.635905382514663,0.0011833155182017691,0,72,"['frequency', 'none']",0.004365470027551055,None,None,732.8959211999318,732.8959211999318,0.20647616998758167,1.7284864763566001,733.1118026999757,732.8959211999318,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,5,0,5,0,,,,,,,,1.5220103063690185,both,140.0,8.391146052999876,0.0015481162274660202,0,73,"['frequency', 'none']",0.004684169893153012,None,['space'],734.675617699977,734.675617699977,0.20609036996029317,1.7281006763293116,734.8995090000099,734.675617699977,[-1.0538962000282481],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,6,0,6,0,,,,,,,,1.5220103063690185,both,125.0,7.0,0.0016179682846481417,0,74,"['frequency', 'none']",0.005633969907648861,None,['space'],736.4554482999956,736.4554482999956,0.20670656999573112,1.7287168763647496,736.6750810999656,736.4554482999956,[-1.4254777000751346],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
21,0,21,0,7,0,7,0,,,,,,,,1.5220103063690185,both,,,,1,74,"['frequency', 'none']",0.006045070011168718,None,['space'],738.233583199908,738.233583199908,0.20769916998688132,1.7297094763558998,738.4534246999538,738.233583199908,[-1.4124156999168918],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,0,0,0,0,,,,,,745.8811757999938,None,1.1169635354842142,time,2122.0,4.569575048672757,0.0001311810708158939,0,67,"['frequency', 'none']",0.024807070032693446,None,None,746.9181777999038,None,0.22040356998331845,1.3373671054675327,747.1237260999624,None,,740.0164287999505,None,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,1,0,1,0,,,,,,,,1.1169635354842142,time,,,,1,67,"['frequency', 'none']",0.004604469984769821,0.1954608700470999,['space'],748.2811090999749,748.2811090999749,0.1954608700470999,1.3124244055313141,748.497468699934,748.2811090999749,[-0.8992966000223532],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,2,0,2,0,,,,,,,,1.1169635354842142,time,354.0,5.0,0.000157371301784247,0,68,"['frequency', 'none']",0.005116469808854163,None,None,749.6522475999082,749.6522475999082,0.21064076980110258,1.3276043052853168,749.8770490000024,749.6522475999082,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,3,0,3,0,,,,,,,,1.1169635354842142,time,668.0,5.168460024609554,8.672504050283326e-05,0,69,"['frequency', 'none']",0.0009361698757857084,None,None,751.0344730999786,751.0344730999786,0.2044904698850587,1.321454005369273,751.2550064999377,751.0344730999786,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,4,0,4,0,,,,,,,,1.1169635354842142,time,188.0,5.936954930333629,0.0006123663417878674,0,70,"['frequency', 'none']",0.004652869887650013,None,['space'],752.4099832999054,752.4099832999054,0.2110460699768737,1.328009605461088,752.6342188999988,752.4099832999054,[-0.9806825999403372],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,5,0,5,0,,,,,,,,1.1169635354842142,time,750.0,6.652155729294083,8.741335533165724e-05,0,71,"['frequency', 'none']",0.0063464699778705835,None,None,753.7915521999821,753.7915521999821,0.20932587003335357,1.3262894055175678,754.013870399911,753.7915521999821,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,6,0,6,0,,,,,,,,1.1169635354842142,time,1124.0,3.914318814045439,7.72725468906085e-05,0,72,"['frequency', 'none']",0.027916040155105293,None,['space'],755.1828963999869,755.1828963999869,0.23146504012402147,1.3484285756082357,755.4029286999721,755.1828963999869,[-1.0326972000766546],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,7,0,7,0,,,,,,,,1.1169635354842142,time,281.0,6.133578795734828,0.00027280756088252035,0,73,"['frequency', 'none']",0.0037765700835734606,0.19540947012137622,['space'],756.568437299924,756.568437299924,0.19540947012137622,1.3123730056055904,756.7770128999837,756.568437299924,[-0.9615029999986291],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,8,0,8,0,,,,,,,,1.1169635354842142,time,530.0,5.283799505782832,0.00012266955537977375,0,74,"['frequency', 'none']",0.0024519700091332197,0.1945311699528247,None,757.9410263999598,757.9410263999598,0.1945311699528247,1.311494705437039,758.1535320999101,757.9410263999598,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,9,0,9,0,,,,,,,,1.1169635354842142,time,125.0,9.721896937041347,0.0022134252054869,0,75,"['frequency', 'none']",0.004382069921121001,None,['space'],759.3108489000006,759.3108489000006,0.20671216992195696,1.3236757054061712,759.53723789996,759.3108489000006,[-1.0337128000101075],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
22,0,22,0,10,0,10,0,,,,,,,,1.1169635354842142,time,315.0,6.966657379721759,0.00021993931763848753,0,76,"['frequency', 'none']",0.004166569910012186,None,None,760.6924725999124,760.6924725999124,0.2042788699036464,1.3212424053878606,760.91011539998,760.6924725999124,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,0,0,0,0,,,,,0.3333333333333333,768.8500735999551,None,2.985659344539041,both,499.0,5.203700109062232,0.00013015639257865096,0,75,"['frequency', 'none']",0.0244331699796021,None,['space'],769.863520899904,None,0.23899476998485625,3.224654114523897,770.0797559999628,None,[-3.0254001999273896],762.0663327999646,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,1,0,1,0,,,,,,,,2.985659344539041,both,396.0,4.920250134181565,0.00013672060806480503,0,76,"['frequency', 'none']",0.003192269941791892,0.1839849699754268,['space'],773.0980648999102,773.0980648999102,0.1839849699754268,3.1696443145144677,773.299959899974,773.0980648999102,[-2.8682351999450475],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,2,0,2,0,,,,,,,,2.985659344539041,both,314.0,4.009278024424263,0.00015815186161729865,0,77,"['frequency', 'none']",0.005305069964379072,None,None,776.3292892000172,776.3292892000172,0.20638356998097152,3.1920429145200124,776.5554292999441,776.3292892000172,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,3,0,3,0,,,,,,,,2.985659344539041,both,249.0,5.103689972767861,0.0003049336385955546,0,78,"['frequency', 'none']",0.0037360700080171227,None,None,779.5833659999771,779.5833659999771,0.20445736998226494,3.190116714521306,779.797687400016,779.5833659999771,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,4,0,4,0,,,,,,,,2.985659344539041,both,198.0,4.139920116932301,0.0004392611871499468,0,79,"['frequency', 'none']",0.002801869995892048,None,['space'],782.8287378000095,782.8287378000095,0.20538046990986913,3.19103981444891,783.0467220999999,782.8287378000095,[-2.5660173000069335],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,5,0,5,0,,,,,,,,2.985659344539041,both,157.0,6.69708602099659,0.0009465849427269078,0,80,"['frequency', 'none']",0.005459069972857833,0.20140377001371235,None,786.0744181999471,786.0744181999471,0.20140377001371235,3.1870631145527533,786.294631699915,786.0744181999471,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,6,0,6,0,,,,,,,,2.985659344539041,both,125.0,-1.0,0.000644124775846567,0,81,"['frequency', 'none']",0.0059320698492228985,None,['space'],789.3130807999987,789.3130807999987,0.20606476988177747,3.1917241144208184,789.5344155000057,789.3130807999987,[-2.698526000021957],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
23,0,23,0,7,0,7,0,,,,,,,,2.985659344539041,both,,,,1,81,"['frequency', 'none']",0.0014623699244111776,0.18308436998631805,['space'],792.5700877999188,792.5700877999188,0.18308436998631805,3.168743714525359,792.7683497999096,792.5700877999188,[-2.6927284999983385],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
24,0,24,0,0,0,0,0,,,,,0.5833333333333334,803.2026549999136,None,2.472162336515117,both,5527.0,-2.926040313779991,9.518488476106021e-05,0,82,"['frequency', 'none']",0.024940569885075092,None,['space'],804.2407549999189,None,0.24895916995592415,2.7211215064710412,804.4694468999514,None,[-1.0188945999834687],795.7975858999416,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
24,0,24,0,1,0,1,0,,,,,,,,2.472162336515117,both,3689.0,-3.6879143931324334,5.1329627882612896e-05,0,83,"['frequency', 'none']",0.004207569872960448,None,['space'],806.9705644999631,806.9705644999631,0.20531876990571618,2.6774811064208333,807.1915503999917,806.9705644999631,[-2.3735015999991447],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
24,0,24,0,2,0,2,0,,,,,,,,2.472162336515117,both,2462.0,7.0,0.00019041008999295085,0,84,"['frequency', 'none']",0.004040869884192944,None,None,809.7016608999111,809.7016608999111,0.20337336999364197,2.675535706508759,809.9168656999245,809.7016608999111,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
