sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,participant,session,language (english or french),date,expName,psychopyVersion,frameRate,
25,0,25,0,1,0,1,0,,,,,,,,1.3984936897397888,frequency,1481.0975522865645,2.7367452193682347,6.683536287213815e-05,0,50,"['both', 'none', 'time']",0.0087141296826303,None,None,576.478020099923,576.478020099923,0.2074851298239082,1.605978819563697,576.7000595000573,576.478020099923,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,2,0,2,0,,,,,,,,1.5611090960576615,frequency,,,,1,50,"['both', 'none', 'time']",0.011021029902622104,None,None,578.1046164999716,578.1046164999716,0.21545772976242006,1.7765668258200815,578.3196976999752,578.1046164999716,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,3,0,3,0,,,,,,,,1.2257014525388819,frequency,2351.0958125672178,-1.5172315950615716,6.93569804687876e-05,0,51,"['both', 'none', 'time']",0.00991862965747714,None,None,579.8808919999283,579.8808919999283,0.20995562965981662,1.4356570821986985,580.1029179999605,579.8808919999283,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,4,0,4,0,,,,,,,,2.474887442214108,frequency,2962.195104573129,-1.2111094930993849,4.973214358424812e-05,0,52,"['both', 'none', 'time']",0.007311630062758923,0.19946103007532656,None,581.3272845000029,581.3272845000029,0.19946103007532656,2.6743484722894344,581.5408129999414,581.3272845000029,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,5,0,5,0,,,,,,,,2.8041099579561326,frequency,3732.1319661472303,0.0,7.923801780976663e-05,0,53,"['both', 'none', 'time']",0.00870242970995605,None,None,584.0172057000455,584.0172057000455,0.20973082981072366,3.0138407877668563,584.240708499914,584.0172057000455,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,6,0,6,0,,,,,,,,2.1840967343996747,frequency,4702.1916251344355,-3.444767929997021,8.895574847266406e-05,0,54,"['both', 'none', 'time']",0.006714829942211509,0.18415313004516065,"['space', 'space']",587.0510791998822,587.0510791998822,0.18415313004516065,2.3682498644448353,587.2450512999203,587.0510791998822,"[-2.464362099999562, -1.2642151999752969]",,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,7,0,7,0,,,,,,,,2.5943508441095915,frequency,5924.390209146258,-0.7582740822686516,0.00010873844380001363,0,55,"['both', 'none', 'time']",0.00812362995930016,None,['space'],589.438531300053,589.438531300053,0.20681542996317148,2.801166274072763,589.6503705999348,589.438531300053,[-1.8757428000681102],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,8,0,8,0,,,,,,,,1.783349934362241,frequency,7464.263932294461,-2.8286735199901196,0.00011935430913509741,0,56,"['both', 'none', 'time']",0.008153330069035292,None,None,592.2567807000596,592.2567807000596,0.20614353008568287,1.9894934644479239,592.4746651998721,592.2567807000596,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,0,0,0,0,,,,,,596.6230416998733,None,2.6785889497713185,frequency,125.00000000000001,8.263714924552175,0.0018713531414057513,0,57,"['both', 'none', 'time']",0.02374343015253544,None,None,597.3175794999115,None,0.24653342994861305,2.9251223797199315,597.5451752999797,None,,0.16666666666666666,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,1,0,1,0,,,,,,,,1.9306794164239907,frequency,140.30775603867164,12.026253586074668,0.002341718020198907,0,58,"['both', 'none', 'time']",0.007909229956567287,None,None,600.2218644998502,600.2218644998502,0.20695152995176613,2.137630946375757,600.439110700041,600.2218644998502,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,2,0,2,0,,,,,,,,2.401168572546102,frequency,157.49013123685916,8.546141354506187,0.0011594775151088819,0,59,"['both', 'none', 'time']",0.00812932988628745,None,None,602.3816883999389,602.3816883999389,0.20822872989811003,2.609397302444212,602.6019146998879,602.3816883999389,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,3,0,3,0,,,,,,,,1.2636194936017409,frequency,176.7766952966369,14.0,0.0017542604516417942,0,60,"['both', 'none', 'time']",0.011875630123540759,None,['space'],605.0160786998458,605.0160786998458,0.21649083006195724,1.480110323663698,605.2278582998551,605.0160786998458,[-2.092748499941081],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,4,0,4,0,,,,,,,,1.2950667461721825,frequency,198.42513149602496,12.358600998346159,0.0011250822569098583,0,61,"['both', 'none', 'time']",0.008503129938617349,None,['space'],606.492852400057,606.492852400057,0.21152662998065352,1.506593376152836,606.7169859998394,606.492852400057,[-1.0735891999211162],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,5,0,5,0,,,,,,,,1.586471190744465,frequency,,,,1,61,"['both', 'none', 'time']",0.003321029944345355,0.19991382979787886,['space'],608.0187341000419,608.0187341000419,0.19991382979787886,1.786385020542344,608.2400505999103,608.0187341000419,[-1.095412899972871],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,6,0,6,0,,,,,,,,2.685505875360038,frequency,250.00000000000006,11.573753316198413,0.0006348303336214553,0,62,"['both', 'none', 'time']",0.009412029990926385,None,None,609.8291799998842,609.8291799998842,0.21456712996587157,2.9000730053259094,610.0465233998839,609.8291799998842,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
26,0,26,0,7,0,7,0,,,,,,,,2.9919577633286645,frequency,280.61551207734334,8.045110897653636,0.0003409925547890242,0,63,"['both', 'none', 'time']",0.007619930198416114,None,['space'],612.7349159000441,612.7349159000441,0.20660023018717766,3.198557993515842,612.9506119999569,612.7349159000441,[-2.4202616999391466],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,0,0,0,0,,,,,,618.3010489998851,None,1.3718466107776897,frequency,193.8930952292169,6.324566667035002,0.0005958585630657689,0,64,"['both', 'none', 'time']",0.024175029946491122,None,None,619.0064936999697,None,0.25196012994274497,1.6238067407204346,619.2344583000522,None,,0.3333333333333333,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,1,0,1,0,,,,,,,,1.0933906613148294,frequency,244.2899921085616,6.948047374405942,0.0003976063409067794,0,65,"['both', 'none', 'time']",0.007560029858723283,None,None,620.606241399888,620.606241399888,0.20438242983072996,1.2977730911455594,620.8216281000059,620.606241399888,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,2,0,2,0,,,,,,,,1.2349347680224447,frequency,307.7861033362292,5.655711016435245,0.00020378400367822313,0,66,"['both', 'none', 'time']",0.007455230224877596,None,['space'],621.9251856000628,621.9251856000628,0.2073780302889645,1.4423127983114092,622.1488806998823,621.9251856000628,[-0.810277899960056],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,3,0,3,0,,,,,,,,2.5426095309089067,frequency,387.7861904584338,6.260135149402014,0.0001639088141673686,0,67,"['both', 'none', 'time']",0.007298829732462764,None,['space'],623.3870349000208,623.3870349000208,0.20729012973606586,2.7498996606449726,623.606056699995,623.3870349000208,[-0.7844426999799907],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,4,0,4,0,,,,,,,,1.0406704449988213,frequency,,,,1,67,"['both', 'none', 'time']",0.00907342997379601,None,['space'],626.1551328999922,626.1551328999922,0.21037043002434075,1.251040875023162,626.3758659998421,626.1551328999922,[-1.872291199862957],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,5,0,5,0,,,,,,,,1.8031815615856417,frequency,615.5722066724584,7.0,0.00011958216436309148,0,68,"['both', 'none', 'time']",0.008157030213624239,0.20183583023026586,None,627.418315500021,627.418315500021,0.20183583023026586,2.0050173918159073,627.6288383998908,627.418315500021,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,6,0,6,0,,,,,,,,2.0773115574972434,frequency,775.5723809168676,2.27787221254573,5.13165290483437e-05,0,69,"['both', 'none', 'time']",0.008041929919272661,None,None,629.4428373998962,629.4428373998962,0.20671502989716828,2.2840265873944117,629.6630843000021,629.4428373998962,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,7,0,7,0,,,,,,,,1.131207064551561,frequency,977.1599684342464,1.5934662414247713,5.214299114938908e-05,0,70,"['both', 'none', 'time']",0.007327230181545019,None,None,631.749741199892,631.749741199892,0.20667853020131588,1.337885594752877,631.9675727998838,631.749741199892,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
27,0,27,0,8,0,8,0,,,,,,,,1.7495262007031185,frequency,1231.1444133449168,4.484340248851385,9.002382468324295e-05,0,71,"['both', 'none', 'time', 'frequency']",0.002973529975861311,None,None,633.1116183998529,633.1116183998529,0.20077362982556224,1.9502998305286807,633.3299304998945,633.1116183998529,,,,,,"{'estimation': [[125.0, 10.875526535821058], [126.52449271775569, 11.000000000000002], [133.9716828170366, 11.556283255382256], [143.3658912933894, 12.0], [143.5872943746293, 12.010188140835574], [153.89305166811442, 12.262388062713267], [164.93848884661162, 12.35307240330395], [176.77669529663666, 12.333849100921707], [189.46457081379947, 12.227979073769465], [203.0630990890585, 12.015360234054166], [203.62996196513663, 12.0], [217.6376408240306, 11.645841168528214], [233.25824788420132, 11.049804875209551], [234.17114401660027, 11.0], [249.99999999999937, 10.186908266360662], [252.90196666169436, 10.0], [267.94336563407256, 9.069953323877465], [268.9764516360999, 9.0], [283.966506477245, 8.0], [287.1745887492579, 7.793551259030615], [299.930707059815, 7.0], [307.78610333622805, 6.51945896968361], [318.2992659555397, 6.0], [329.87697769322244, 5.430818466304508], [343.7110281803035, 5.0], [353.55339059327247, 4.693349139457912], [378.929141627598, 4.41069592922279], [406.12619817811606, 4.578924742270648], [429.3265283405587, 5.0], [435.2752816480601, 5.10637187445152], [466.5164957684015, 5.812564408587882], [475.64488751634303, 6.0], [499.9999999999975, 6.504017418819211], [535.8867312681438, 6.995510313900657], [536.9038779237466, 7.0], [574.3491774985143, 7.1651075104365], [609.6940418866408, 6.999999999999999], [615.5722066724546, 6.9729549496347305], [659.7539553864432, 6.467830948035939], [690.2948868794319, 6.0], [707.1067811865431, 5.758436663334056], [757.3146828352866, 5.0], [757.8582832551941, 4.992327244376532], [812.2523963562301, 4.309680365949339], [847.6124184953052, 4.0], [870.5505632961181, 3.8099316401185934], [933.0329915368008, 3.545898721967748], [999.9999999999926, 3.4984159691242502], [1071.773462536285, 3.6055444178566347], [1148.698354997026, 3.7855519148665926], [1231.1444133449063, 3.967166634018403], [1250.6566312045236, 4.0], [1319.5079107728832, 4.110664155355996], [1414.2135623730828, 4.209876540235198], [1515.7165665103846, 4.289609719869979], [1624.5047927124563, 4.3784804847715435], [1741.1011265922318, 4.484762535118088], [1866.065983073597, 4.583211220295658], [1999.9999999999777, 4.618880898072304], [2143.5469250725646, 4.527160352668554], [2297.396709994046, 4.260098218846354], [2390.3178156528425, 4.0], [2462.2888266898094, 3.806895505521862], [2639.01582154576, 3.213890147366067], [2698.176750244513, 3.0], [2828.427124746159, 2.5461260805625985], [2995.5122938923905, 2.0], [3031.433133020758, 1.8857647591980489], [3249.0095854249043, 1.2959907131474855], [3382.717316428514, 1.0], [3482.2022531844555, 0.787326343891332], [3732.1319661471844, 0.34511612231531896], [3944.9852777379074, 0.0], [3999.9999999999504, -0.08626288893797494], [4287.093850145118, -0.5477820920501667], [4554.925136057604, -1.0], [4594.793419988081, -1.0648472123706112], [4924.577653379601, -1.6148728633571574], [5178.3545108112585, -2.0], [5278.031643091513, -2.144728738415044], [5656.854249492303, -2.5713766422089073], [6062.866266041508, -2.820476036887361], [6498.019170849792, -2.840947932290605], [6964.404506368894, -2.616842373644028], [7464.2639322943505, -2.1702517515894955], [7614.038967617541, -2.0], [7999.999999999882, -1.5483249618923645]], 'plus_line': [[125.0, 7.254756506831232], [132.53714112309456, 8.0], [133.9716828170366, 8.128170281624318], [143.5872943746293, 8.594466481314237], [153.8930516681145, 8.8188964365548], [164.93848884661162, 8.900050230877003], [176.77669529663666, 8.900570935893718], [189.46457081379947, 8.834215810609223], [203.0630990890585, 8.673716230240043], [217.6376408240306, 8.368852613755712], [228.66215882740178, 8.0], [233.25824788420132, 7.843312743625349], [249.99999999999937, 7.040265877264508], [250.6321071930523, 7.0], [266.83469581719345, 6.0], [267.94336563407256, 5.9345831867677825], [281.12507916551897, 5.0], [287.1745887492579, 4.5999823945435105], [295.94630249017183, 4.0], [307.78610333622805, 3.2262259900049304], [311.8634388877726, 3.0], [329.87697769322244, 2.007791678680011], [330.09203233281636, 2.0], [353.55339059327247, 1.1266675796667835], [362.10265766238876, 1.0], [378.929141627598, 0.7279021461140684], [406.12619817811606, 0.8285054626072816], [416.52438505009434, 1.0], [435.2752816480601, 1.2795389341086012], [466.5164957684015, 1.8807346799987652], [473.8958292692448, 2.0], [499.9999999999975, 2.3934857641536222], [535.8867312681438, 2.6903372570298134], [574.3491774985137, 2.7061191817627184], [615.5722066724546, 2.457649507545163], [659.7539553864432, 2.0243349563746036], [661.6979817399457, 2.0], [707.1067811865431, 1.4476174670291435], [745.3664543421444, 1.0], [757.8582832551941, 0.8574380418264534], [812.2523963562301, 0.3107252182816531], [857.9904816947438, 0.0], [870.5505632961181, -0.08672834454365246], [933.0329915368008, -0.29745523177365113], [999.9999999999939, -0.2849820634744485], [1071.773462536285, -0.09755467244718567], [1097.7166724645888, 0.0], [1148.6983549970246, 0.16467465784977464], [1231.1444133449063, 0.4160760080180096], [1319.5079107728816, 0.6100885353413406], [1414.2135623730828, 0.721577029982968], [1515.7165665103828, 0.7617903441380376], [1624.5047927124563, 0.7696948882515326], [1741.101126592234, 0.7844507804911441], [1866.065983073597, 0.8134764090521344], [1999.9999999999802, 0.8174029333630594], [2143.5469250725646, 0.7242446534938737], [2297.396709994046, 0.47041136604747325], [2462.2888266898062, 0.03860734042983349], [2473.2937956084083, 0.0], [2639.01582154576, -0.5859587204826489], [2751.4178466621242, -1.0], [2828.427124746159, -1.28854919867408], [3031.4331330207615, -1.9771241157189816], [3039.313577189263, -2.0], [3249.0095854249043, -2.617867188583592], [3420.516913796258, -2.9999999999999996], [3482.2022531844555, -3.142957779436153], [3732.1319661471844, -3.6066470306063234], [3982.5331525508414, -4.0], [3999.9999999999554, -4.028851993983841], [4287.093850145118, -4.499213483379936], [4594.793419988076, -4.978194488924091], [4608.576318380636, -5.0], [4924.577653379601, -5.506913044511223], [5278.031643091506, -5.973343666795883], [5304.388163618969, -6.0], [5656.854249492303, -6.368164472872811], [6062.866266041508, -6.568628766669888], [6498.019170849792, -6.537153237040179], [6964.404506368894, -6.276420740251571], [7293.899868467681, -6.0], [7464.2639322943505, -5.8717273103748795], [7999.999999999882, -5.4929178855622425]], 'minus_line': [[125.0, 14.729273486450454], [130.1370899529151, 15.0], [133.9716828170366, 15.199938076523406], [143.5872943746293, 15.61425869093197], [153.89305166811442, 15.861940394609404], [164.93848884661162, 15.944289540582265], [176.77669529663666, 15.900191807142344], [189.46457081379947, 15.762271570597584], [203.0630990890585, 15.516190368785098], [217.6376408240306, 15.083767258796781], [219.47398663911326, 15.0], [233.25824788420132, 14.438735407517878], [240.84775695534682, 14.0], [249.99999999999937, 13.505737587493407], [257.6231939662123, 13.0], [267.94336563407256, 12.334045460142791], [272.8718456719021, 12.0], [287.1745887492579, 11.024157522918156], [287.56827741399206, 11.0], [304.1746123446593, 10.0], [307.78610333622805, 9.78520863115682], [324.57874036150366, 9.0], [329.87697769322244, 8.75782505411196], [353.55339059327247, 8.088295520839809], [362.9515513761129, 8.0], [378.929141627598, 7.868043892788789], [395.0011214885696, 8.0], [406.12619817811606, 8.099290046906086], [435.2752816480601, 8.71726438503218], [445.70655649537156, 9.0], [466.5164957684015, 9.580216562333861], [482.27989860415977, 10.0], [499.9999999999975, 10.491237508115045], [525.4651182216118, 11.0], [535.8867312681438, 11.222268141184333], [574.3491774985143, 11.590169530991373], [615.5722066724546, 11.488119834520468], [654.2309182644279, 11.0], [659.7539553864432, 10.936006421951749], [707.1067811865431, 10.107055895332843], [712.6918282956042, 10.0], [757.8582832551941, 9.197986798121839], [770.6301961565013, 9.0], [812.2523963562301, 8.407559734166815], [853.2202248149025, 8.0], [870.5505632961181, 7.843717975182624], [933.0329915368008, 7.561439282991323], [999.9999999999926, 7.485782475297308], [1071.773462536285, 7.53817722326368], [1148.6983549970246, 7.632666693884976], [1231.1444133449063, 7.710563216848008], [1319.5079107728832, 7.757282080255769], [1414.2135623730828, 7.799760379750582], [1515.7165665103846, 7.882670291548188], [1600.4011838615816, 8.0], [1624.5047927124563, 8.037096931509923], [1741.1011265922318, 8.26080178118439], [1866.065983073597, 8.468819071223827], [1999.9999999999802, 8.583052831990432], [2143.5469250725646, 8.535307305125333], [2297.396709994046, 8.28182845033618], [2396.0539977287963, 8.0], [2462.2888266898062, 7.829818470654794], [2639.01582154576, 7.243617341419937], [2705.3929616123705, 7.0], [2828.427124746159, 6.585471002569941], [3004.793379914847, 6.0], [3031.4331330207615, 5.918197125398125], [3249.0095854249043, 5.333466012510456], [3391.8337726434247, 5.0], [3482.2022531844555, 4.809530199269369], [3732.1319661471844, 4.355883609145934], [3932.9680471242254, 4.0], [3999.9999999999504, 3.8934741876204786], [4287.093850145118, 3.4066902001329997], [4496.455349058037, 3.0], [4594.7934199880865, 2.8278009239444493], [4924.577653379601, 2.20810124443253], [5037.372780025681, 2.0], [5278.031643091513, 1.6039791109145534], [5656.854249492303, 1.0964828512073796], [5772.876295398674, 1.0], [6062.866266041508, 0.7917530739000493], [6498.019170849792, 0.7332112991281148], [6964.404506368894, 0.9476481377780743], [7013.009101965435, 1.0], [7464.2639322943505, 1.5114618263509565], [7759.410092194352, 2.0], [7999.999999999882, 2.423363624236538]]}",tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
,,,,,,,,,,,,,,,1.0379457458419412,frequency,1551.1447618337352,6.098430117778195,0.00010619380626464288,0,72,"['both', 'none', 'time', 'frequency']",,,,,,,,,,,,,,,,,,,,,,,
