frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,up,2000,0,7.481178280472168e-05,-1,0,-1,-10,263.0594196500002,None,262.0208523000001,262.33952249999993,263.0297475000002,263.3560199000003,None,None,up,1,1.6500315999996928,262.0845753000003,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,right,2000,0,7.481178280472168e-05,-1,0,-1,-10,267.30086325000013,None,265.24262610000005,265.56314790000033,266.2520247000002,266.5743708,267.2387669,267.5657341000001,right,1,2.3794872999997096,265.3067073000002,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,left,2000,-10,2.3657562948074015e-05,-1,0,-1,-10,269.2335791500001,None,269.1719969999999,269.49800559999994,270.16550970000026,270.48444870000003,271.1806051000003,271.50101440000026,right,0,3.3082941000002393,269.2356024999999,None,271.7194958,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,up,2000,-5,4.206975708225974e-05,1,1,1,5,275.0960165500002,None,274.04844570000023,274.36925710000014,275.03646800000024,275.35701990000007,276.05294860000004,276.37478090000013,right,0,5.286315299999842,274.1119370000001,None,276.5927351,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,left,2000,0,7.481178280472168e-05,1,1,1,5,280.94402434999995,None,280.91435219999994,281.2454230000003,281.91168689999995,None,None,None,left,1,1.0825835999994524,280.9485775000003,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,right,2000,0,7.481178280472168e-05,1,1,1,5,285.5560684500002,None,283.52251560000013,283.84896660000004,284.513602,284.83221219999996,285.5263963000002,285.85207930000024,right,1,2.4644553999996788,283.5904112000003,None,286.07460230000015,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,up,2000,-10,2.3657562948074015e-05,-1,2,-1,-5.0,288.58243834999996,None,287.5359790000002,287.8590581000003,288.55276619999995,288.8798339,289.5385745000003,289.86369760000025,right,0,2.628468200000043,287.6025889000002,None,290.10075940000024,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,right,2000,-7.5,3.154786722400965e-05,1,3,1,2.5,293.77216475000034,None,291.7112725000002,292.03240619999997,292.729703,293.0487714000001,293.7095865000001,294.03659480000033,right,1,2.92956920000006,291.77366840000013,None,294.2587871999999,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,right,2000,-7.5,3.154786722400965e-05,1,3,1,2.5,298.2392838500001,None,296.17641300000014,296.5017649000001,297.19898420000027,297.5196237,298.17787380000027,298.50380300000006,right,1,2.6779592999996567,296.24191900000005,None,298.72524060000023,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,right,2000,-12.5,1.7740669461678767e-05,-1,4,-1,-5.0,302.4533788499999,None,300.39715030000025,300.71636780000017,301.4065075000003,301.72923470000023,302.3908477,302.7188721000002,right,1,6.299052899999879,300.45956130000013,None,302.9424134000001,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
