sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,7,0,7,0,,,,,,,,2.333836011921467,frequency,2964.0,0.6362764195426358,6.139791801967985e-05,0,69,[],0.004350666655227542,0.20003916672430933,['space'],219.63305579998996,219.63305579998996,0.20003916672430933,2.5338751786457765,219.8499442000175,219.63305579998996,[-1.0944002000615],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,8,0,8,0,,,,,,,,1.7531034084515482,frequency,4441.0,-0.6848322895711974,0.00010561904415015339,0,70,[],0.00879166682716459,None,['space'],222.21011059999,222.21011059999,0.21546716685406864,1.9685705753056169,222.42369690001942,222.21011059999,[-1.9593503000214696],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,9,0,9,0,,,,,,,,2.1368321888157022,frequency,,,,1,70,[],0.001071566715836525,0.19776326674036682,['space'],224.210810199962,224.210810199962,0.19776326674036682,2.334595455556069,224.42738549993373,224.210810199962,[-1.577479499974288],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,,229.77704950002953,None,1.5249621490293979,frequency,125.0,-1.0,0.000644124775846567,0,71,[],0.013028266606852412,None,None,230.82329079997726,None,0.2115134666673839,1.7364756156967818,231.03414629993495,None,,226.58862219995353,None,0.5833333333333334,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.035373802277316,frequency,,,,1,71,[],0.008361266809515655,None,None,232.58731710002758,232.58731710002758,0.2113952668150887,2.2467690690924047,232.79919439996593,232.58731710002758,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,1.7920539664289095,frequency,280.0,-1.2865009467045545,0.0001170189622694019,0,72,[],0.009378866758197546,None,None,234.87110749993008,234.87110749993008,0.2097650667419657,2.001819033170875,235.0854638000019,234.87110749993008,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.1737621997274816,frequency,420.0,2.4113313313226197,9.970112751205216e-05,0,73,[],0.008478766772896051,None,['space'],236.90820379997604,236.90820379997604,0.21895826677791774,2.3927204665053994,237.13091179996263,236.90820379997604,[-0.7532309000380337],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,2.2997349836443908,frequency,629.0,3.034692336566137,7.278246580133934e-05,0,74,[],0.00825076678302139,None,None,239.32740660000127,239.32740660000127,0.21312466671224684,2.5128596503566376,239.5434887999436,239.32740660000127,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.2717565235851849,frequency,942.0,-0.5796285762798679,3.966661648351471e-05,0,75,[],0.0037717665545642376,0.19796426664106548,['space'],241.87366529996507,241.87366529996507,0.19796426664106548,1.4697207902262504,242.08566129999235,241.87366529996507,[-1.8476130000781268],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,1.9674548383421233,frequency,1411.0,1.2136515885959382,5.808689942325501e-05,0,76,[],0.008405766799114645,None,None,243.38809999998193,243.38809999998193,0.21320636675227433,2.1806612050943976,243.59656279999763,243.38809999998193,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,1.1428117637783313,frequency,2114.0,-0.380673434040677,7.402255122070288e-05,0,77,[],0.007731066783890128,None,None,245.5902610999765,245.5902610999765,0.20961576676927507,1.3524275305476063,245.80645339994226,245.5902610999765,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.8927586714321283,frequency,3167.0,-2.534151808818529,5.1776910627967584e-05,0,78,[],0.004011566750705242,None,None,246.9771322000306,246.9771322000306,0.20081516669597477,2.093573838128103,247.19812309998088,246.9771322000306,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.1350632209437366,frequency,4745.0,-8.959880548802065,4.819305657582396e-05,0,79,[],0.0009744667913764715,0.19513496675062925,['space'],249.11932339996565,249.11932339996565,0.19513496675062925,1.3301981876943658,249.33262210001703,249.11932339996565,[-1.6853251999709755],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,1.5443910448144977,frequency,7109.0,0.6820706254113897,0.00016715458337211356,0,80,[],0.004000366665422916,0.20101306668948382,['space'],250.4977029999718,250.4977029999718,0.20101306668948382,1.7454041115039816,250.71619830001146,250.4977029999718,[-0.7756522999843583],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",255.4613667000085,None,1.0222573321092776,none,6062.0,-4.093340188127352,7.415131483961113e-05,0,47,[],0.01279766671359539,None,None,256.4941297000041,None,0.228788866661489,1.2510461987707666,256.7063236000249,None,,252.3373071999522,None,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,1.0571951812293594,none,,,,1,47,[],0.004184766788966954,None,None,257.7540208999999,257.7540208999999,0.2022037667920813,1.2593989480214407,257.97375619993545,257.7540208999999,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,2.6408115375771213,none,2144.0,-2.9619059356439545,5.546523454158012e-05,0,48,[],0.00401496677659452,0.19758526678197086,None,259.059894099948,259.059894099948,0.19758526678197086,2.838396804359092,259.2720863999566,259.059894099948,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,1.6113395338450915,none,2701.0,-1.0670652815766553,6.491879371370039e-05,0,49,[],0.0030481667490676045,None,None,261.94423729996197,261.94423729996197,0.19773426675237715,1.8090738005974687,262.1589604000328,261.94423729996197,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,2.9420035958665363,none,4812.0,-7.9416078423096605,5.6035024673275794e-05,0,50,[],0.007866966654546559,None,None,263.80345399992075,263.80345399992075,0.20740756671875715,3.1494111625852934,264.017722300021,263.80345399992075,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.486815144332951,none,3403.0,-5.410549488604403,3.9402685493233154e-05,0,51,[],0.008006766554899514,None,['space'],266.9934852999868,266.9934852999868,0.21169096662197262,2.6985061109549235,267.1992103999946,266.9934852999868,[-2.743173399940133],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.0818251591725854,none,637.0,0.8396465055460829,5.568142798380373e-05,0,52,[],0.0034136667381972075,0.19953186670318246,None,269.71834359993227,269.71834359993227,0.19953186670318246,1.2813570258757678,269.9322542999871,269.71834359993227,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,1.823328849796669,none,1431.0,-0.2185344404737266,4.877290854225834e-05,0,53,[],0.007836466771550477,None,None,271.0465828999877,271.0465828999877,0.21847056678961962,2.0417994165862887,271.26746649993584,271.0465828999877,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,1.004425031355051,none,4287.0,-5.0,5.830775559530457e-05,0,54,[],0.0077166667906567454,None,None,273.1135331999976,273.1135331999976,0.20881906675640494,1.2132440981114558,273.32313429994974,273.1135331999976,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,2.6185700263253295,none,955.0,-0.2975906121106421,4.133280295379313e-05,0,55,[],0.004485566751100123,None,['space'],274.3558270999929,274.3558270999929,0.20757206669077277,2.8261420930161023,274.57468770002015,274.3558270999929,[-0.8738906000507995],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,10,0,10,0,,,,,,,,2.5278103034378923,none,451.0,-0.808128568784686,6.737869277168898e-05,0,56,[],0.0073605666402727365,None,None,277.22357849997934,277.22357849997934,0.21483136666938663,2.742641670107279,277.4340868999716,277.22357849997934,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
7,0,7,0,11,0,11,0,,,,,,,,2.4965018936767422,none,5401.0,-5.385658075529148,7.421061528408828e-05,0,57,[],0.0075155667727813125,None,['space'],279.9870450999588,279.9870450999588,0.20791756676044315,2.7044194604371854,280.19882739998866,279.9870450999588,[-2.2324134999653324],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",284.58768460003193,None,2.640747382094849,time,354.0,-2.0,7.02951783824607e-05,0,26,[],0.01300686679314822,None,None,285.62336909992155,None,0.21700376679655164,2.8577511488914005,285.8370988999959,None,,282.72844570002053,None,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.640747382094849,time,530.0,1.4062969167434787,7.849855488705278e-05,0,27,[],0.007090866798534989,None,None,288.5022196000209,288.5022196000209,0.2099107668036595,2.8506581488985083,288.70525699993595,288.5022196000209,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.640747382094849,time,236.0,-1.4169774258529346,0.00016557254552527348,0,28,[],0.0004959667567163706,0.1964689667802304,['space'],291.38029809994623,291.38029809994623,0.1964689667802304,2.8372163488750792,291.5940668999683,291.38029809994623,[-2.266347600030713],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,2.640747382094849,time,,,,1,28,[],0.0036668668035417795,0.19984606676734984,None,294.25991189992055,294.25991189992055,0.19984606676734984,2.8405934488621987,294.47534549993,294.25991189992055,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,2.640747382094849,time,1123.0,-1.3903355705272529,4.192020811346943e-05,0,29,[],0.008422166807577014,None,None,297.1384083000012,297.1384083000012,0.20827596681192517,2.849023348906774,297.3492145999335,297.1384083000012,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.640747382094849,time,595.0,-0.1527466019460757,5.563758840153945e-05,0,30,[],0.0007690666243433952,None,['space'],300.0227419999428,300.0227419999428,0.1982360667316243,2.838983448826473,300.23678669997025,300.0227419999428,[-2.4135143000166863],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.640747382094849,time,167.0,1.0800222301033284,0.00043668581828423434,0,31,[],0.0073490667855367064,None,None,302.9113310999237,302.9113310999237,0.22758786682970822,2.868335248924557,303.13662859995384,302.9113310999237,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.640747382094849,time,187.0,0.20081323371336712,0.0003201036663362432,0,32,[],0.0071352667873725295,None,"['space', 'space']",305.7988322000019,305.7988322000019,0.211099766776897,2.851847148871746,306.0145328999497,305.7988322000019,"[-2.492757400032133, 0.09977739991154522]",,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,2.640747382094849,time,891.0,-1.7988941198024735,3.329327545136585e-05,0,33,[],0.006970966584049165,None,None,308.6900212999899,308.6900212999899,0.2089808665914461,2.849728248686295,308.90102570003364,308.6900212999899,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
8,0,8,0,9,0,9,0,,,,,,,,2.640747382094849,time,1415.0,-1.496448351427121,4.243444577576286e-05,0,34,[],0.01610993326175958,None,None,311.5700738999294,311.5700738999294,0.21611923328600824,2.856866615380857,311.7859116999898,311.5700738999294,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666]",316.8286887999857,None,2.814270732345128,time,1084.0,-0.5791530306409541,4.4497772195723804e-05,0,35,[],0.012985166627913713,None,None,317.85695019993,None,0.22236366663128138,3.0366343989764095,318.07269810000435,None,,314.4624351999955,None,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.814270732345128,time,966.0,-8.15967158008974,1.6840447005534663e-05,0,36,[],0.006354966550134122,None,None,320.91359100001864,320.91359100001864,0.2075589665910229,3.021829698936151,321.1268380000256,320.91359100001864,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.814270732345128,time,2895.0,-6.292473139679715,2.9729206179628762e-05,0,37,[],0.005596966715529561,None,None,323.9729612999363,323.9729612999363,0.20578416669741273,3.020054899042541,324.1890095999697,323.9729612999363,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.814270732345128,time,1721.0,2.1811636036966764,7.997362266174359e-05,0,38,[],0.0031631668098270893,None,None,327.0284803999821,327.0284803999821,0.1996776667656377,3.013948399110766,327.2481471999781,327.0284803999821,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.814270732345128,time,,,,1,38,[],0.00698376668151468,None,None,330.09346419991925,330.09346419991925,0.21099866670556366,3.025269399050692,330.30200030002743,330.09346419991925,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.814270732345128,time,6499.0,-3.9878010041976983,8.595616420798868e-05,0,39,[],0.007774266763590276,None,None,333.1492322999984,333.1492322999984,0.21370936674065888,3.027980099085787,333.3701371999923,333.1492322999984,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.814270732345128,time,5158.0,-8.554417994976909,5.4873015543207774e-05,0,40,[],0.0061081667663529515,None,None,336.21220670000184,336.21220670000184,0.20960426679812372,3.023874999143252,336.43148989998735,336.21220670000184,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.814270732345128,time,5790.0,-6.743470236918919,5.687131969350529e-05,0,41,[],0.006545966840349138,None,['space'],339.27378019993193,339.27378019993193,0.21208686684258282,3.026357599187711,339.48955920001026,339.27378019993193,[-2.5433934000320733],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.814270732345128,time,1533.0,-0.18395771281672513,5.001972180013028e-05,0,42,[],0.0026595668168738484,None,['space'],342.32829979993403,342.32829979993403,0.20126956677995622,3.0155402991250844,342.54672789992765,342.32829979993403,[-2.590300199924968],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,9,0,9,0,,,,,,,,2.814270732345128,time,1932.0,-0.24211612461580811,6.976922031746581e-05,0,43,[],0.006417466560378671,None,None,345.39302459999453,345.39302459999453,0.21091486664954573,3.025185598994674,345.61289510002825,345.39302459999453,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,10,0,10,0,,,,,,,,2.814270732345128,time,3647.0,-8.736314692902932,2.843471806584222e-05,0,44,[],0.0058552667032927275,None,None,348.4488890999928,348.4488890999928,0.20557286671828479,3.019843599063413,348.66254799999297,348.4488890999928,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,11,0,11,0,,,,,,,,2.814270732345128,time,1366.0,-1.996260906083512,4.1028288438771166e-05,0,45,[],0.015662633231841028,None,None,351.51210509997327,351.51210509997327,0.24053953331895173,3.05481026566408,351.7460183999501,351.51210509997327,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
9,0,9,0,12,0,12,0,,,,,,,,2.814270732345128,time,4595.0,-9.0,4.430898409859327e-05,0,46,[],0.0065529667772352695,None,None,354.5860660999315,354.5860660999315,0.22239816677756608,3.036668899122694,354.8048023999436,354.5860660999315,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
,,,,,,,,,,,,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",,,,,,,,,,,,,,,,,,,,,357.64233509998303,None,,,,,,,,,,
