sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
18,0,18,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334]",527.9066359999997,None,1.2623881198148914,none,3103.0,3.34320523181432,9.488556281448388e-05,0,52,"['time', 'both', 'frequency', 'none']",0.012963966670213267,None,None,528.9229780999885,None,0.21804856666130945,1.4804366864762009,529.1431080999901,None,,522.476107800001,None,,,,,"{'estimation': [[125.0, 6.825116508194826], [133.97168281703654, 6.979472139797952], [137.15704952750093, 7.0], [143.5872943746293, 7.040243137279742], [148.69345898350335, 7.0], [153.89305166811442, 6.961426460417988], [164.93848884661162, 6.730188905512241], [176.77669529663666, 6.3609089740922915], [186.23078741722765, 6.0], [189.46457081379947, 5.885261940815558], [203.0630990890585, 5.4067673315153915], [217.43052866691946, 5.0], [217.63764082403074, 4.994535484196323], [233.25824788420132, 4.750585910496422], [249.99999999999937, 4.730526767758116], [267.94336563407256, 4.942857142774732], [270.62636911589516, 5.0], [287.1745887492579, 5.349684729600558], [307.78610333622805, 5.845548057448435], [314.3644224305484, 6.0], [329.87697769322244, 6.348540845762871], [353.55339059327247, 6.730322000005621], [378.929141627598, 6.944351845870976], [406.12619817811606, 6.972213131461399], [435.2752816480601, 6.85169169162288], [466.5164957684015, 6.6698867125091965], [499.9999999999981, 6.521520129966324], [535.8867312681438, 6.4863687604286095], [574.3491774985143, 6.612469425166266], [615.5722066724546, 6.909154693044543], [624.2895216120864, 7.0], [659.7539553864432, 7.346527630849989], [707.1067811865431, 7.833922630364378], [724.137889446066, 8.0], [757.8582832551941, 8.329579142867772], [812.2523963562301, 8.73161766251436], [867.4682888774167, 9.0], [870.5505632961181, 9.016089520194368], [933.0329915368008, 9.151802484201706], [999.9999999999926, 9.130512515433285], [1057.893356654502, 9.0], [1071.7734625362837, 8.969522693894142], [1148.698354997026, 8.705148198218644], [1231.1444133449063, 8.368673556877798], [1314.8036394970238, 8.0], [1319.5079107728832, 7.9807049102256515], [1414.2135623730828, 7.58694474412575], [1515.7165665103846, 7.206881484737071], [1576.9057910333918, 7.0], [1624.5047927124563, 6.846105266007305], [1741.1011265922318, 6.536977461081775], [1866.065983073597, 6.274446156436002], [1999.9999999999802, 6.054126490171169], [2043.6160195754599, 6.0], [2143.5469250725646, 5.8762621504018], [2297.396709994046, 5.738275150180102], [2462.2888266898062, 5.629996814232051], [2639.01582154576, 5.542935954450055], [2828.427124746159, 5.470169254894019], [3031.4331330207615, 5.406449245465311], [3249.0095854249043, 5.348148155638009], [3482.2022531844555, 5.2929933353999665], [3732.1319661471844, 5.239754379943912], [3999.9999999999504, 5.1880924790718], [4287.093850145118, 5.138689403600352], [4594.793419988081, 5.093577981314461], [4924.577653379601, 5.05641301706312], [5278.031643091506, 5.0323648523591], [5656.854249492303, 5.027431513322538], [6062.866266041508, 5.047207927058339], [6498.019170849792, 5.095412970709722], [6964.404506368894, 5.17266144172194], [7464.2639322943505, 5.276035448048867], [7999.999999999882, 5.399759605636174]], 'plus_line': [[125.0, 4.487303991355519], [133.9716828170366, 4.754004740714082], [143.5872943746293, 4.863637352804027], [153.89305166811442, 4.788527525510677], [164.93848884661162, 4.558684514144407], [176.77669529663666, 4.232034455790002], [184.2723361587014, 4.0], [189.46457081379958, 3.830325535340317], [203.0630990890585, 3.436928738771595], [217.6376408240306, 3.137372018611881], [228.8615002549828, 3.0], [233.25824788420132, 2.9385935164576993], [249.99999999999937, 2.893589493099729], [261.4129460894319, 3.0], [267.94336563407256, 3.050998233921937], [287.1745887492579, 3.362299332997255], [307.78610333622805, 3.8350380810949516], [314.0578167515373, 4.0], [329.87697769322244, 4.353463174877353], [353.55339059327247, 4.8169818390504915], [366.50036275739694, 5.0], [378.929141627598, 5.140290801297981], [406.12619817811606, 5.233459516507577], [435.2752816480601, 5.140348972610538], [456.69953868648554, 5.0], [466.5164957684015, 4.92298219105958], [499.9999999999975, 4.707072216846817], [535.8867312681438, 4.6446001793114124], [574.3491774985143, 4.792798366292208], [596.4598244410748, 5.0], [615.5722066724546, 5.145682381928342], [659.753955386444, 5.585591675885864], [696.5691144625155, 6.0], [707.1067811865431, 6.104840203224722], [757.8582832551941, 6.507517750786741], [812.2523963562301, 6.818376319615894], [870.5505632961181, 6.989211418343135], [933.0329915368008, 6.993250725154312], [999.9999999999926, 6.857094178510613], [1071.773462536285, 6.633505888165174], [1148.698354997026, 6.369585497325184], [1231.1444133449063, 6.092880139900922], [1258.4076062986694, 6.0], [1319.5079107728816, 5.782685719477374], [1414.2135623730828, 5.476443184743979], [1515.7165665103846, 5.168398427198646], [1568.098396017851, 5.0], [1624.5047927124563, 4.79994636450924], [1741.1011265922318, 4.41359632090548], [1866.065983073597, 4.052166938797841], [1887.299374242218, 4.0], [1999.9999999999802, 3.6873548837669903], [2143.5469250725646, 3.407821900629275], [2297.396709994046, 3.2079105487929334], [2462.2888266898062, 3.0736537356294624], [2611.791447955005, 3.0], [2639.01582154576, 2.9848504977847505], [2828.427124746155, 2.91479647435698], [3031.4331330207656, 2.852746480068401], [3249.0095854249043, 2.783574252821952], [3482.2022531844555, 2.7037565339586678], [3732.1319661471844, 2.6181046876764675], [3999.9999999999504, 2.534297568798225], [4287.093850145118, 2.4591954759619377], [4594.793419988081, 2.3983800500227153], [4924.577653379601, 2.3576739479771183], [5278.0316430915, 2.3443299204979504], [5656.854249492303, 2.3659496568912557], [6062.866266041508, 2.426632647612675], [6498.019170849792, 2.5217276278255696], [6964.404506368894, 2.633922890951654], [7464.2639322943505, 2.7342191952346497], [7999.999999999872, 2.7919353526325605]], 'minus_line': [[125.0, 9.279168843788721], [133.9716828170366, 9.335249377940315], [143.5872943746293, 9.363686144803474], [153.89305166811442, 9.287399648649348], [164.93848884661162, 9.03081430456998], [165.70557179263434, 9.0], [176.77669529663666, 8.63552410303215], [189.46457081379947, 8.064969244830253], [190.73829994517595, 8.0], [203.0630990890585, 7.4865209482251736], [215.8756175301886, 7.0], [217.6376408240306, 6.943839798178163], [233.25824788420132, 6.662641203456538], [249.99999999999937, 6.653913486460562], [267.94336563407256, 6.9128766841403415], [271.56362947446576, 6.999999999999999], [287.1745887492579, 7.4151090285909245], [307.78610333622805, 7.935335697420741], [310.73421563590097, 8.0], [329.87697769322244, 8.441753023993755], [353.55339059327247, 8.746966381786372], [378.9291416275976, 8.854684721299973], [406.12619817811606, 8.802956145279289], [435.2752816480601, 8.659827219176673], [466.5164957684015, 8.496263753316864], [499.9999999999975, 8.375274045462486], [535.8867312681438, 8.353997223809596], [574.3491774985143, 8.468902292508687], [615.5722066724546, 8.721676673405828], [647.05989811305, 9.0], [659.7539553864432, 9.127291990815573], [707.1067811865431, 9.654056583751657], [739.6324264941147, 10.0], [757.8582832551941, 10.22153308196509], [812.2523963562301, 10.752754350948415], [847.7552067717736, 11.0], [870.5505632961181, 11.188900655264584], [933.0329915368008, 11.47293053463603], [999.9999999999939, 11.56224478596733], [1071.773462536285, 11.46760105204055], [1148.698354997026, 11.193413252789714], [1184.2667629078558, 11.0], [1231.1444133449077, 10.787436539764752], [1319.5079107728832, 10.310726637795494], [1371.8332380813217, 10.0], [1414.213562373081, 9.791163959461102], [1515.7165665103846, 9.340683975381737], [1607.9801478935335, 9.0], [1624.5047927124563, 8.94797914174513], [1741.1011265922318, 8.709455441991972], [1866.065983073597, 8.557677871852366], [1999.9999999999802, 8.462753902913356], [2143.5469250725646, 8.393915482943308], [2297.396709994046, 8.327554387972144], [2462.2888266898062, 8.251553965216436], [2639.015821545763, 8.16540919939679], [2828.427124746159, 8.077453290479328], [3030.323667093288, 8.0], [3031.4331330207615, 7.999648818865186], [3249.0095854249043, 7.950508788445552], [3482.2022531844555, 7.918075495655732], [3732.1319661471844, 7.896285161172309], [3999.9999999999504, 7.877426417843335], [4287.093850145118, 7.8558354137488955], [4594.7934199880865, 7.829343314377837], [4924.577653379607, 7.798645670774981], [5278.031643091506, 7.766150260070208], [5656.854249492303, 7.735958566794954], [6062.866266041501, 7.715671916614571], [6498.019170849792, 7.719109626604247], [6964.404506368894, 7.767211616174006], [7464.2639322943505, 7.883556105706174], [7772.660774950805, 8.0], [7999.999999999882, 8.098823189248364]]}",,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,1,0,1,0,,,,,,,,1.2050765888062842,none,3483.0,-2.6529517253822528,5.516068794719712e-05,0,53,"['time', 'both', 'frequency', 'none']",0.011296833312371746,None,['space'],530.4356859999825,530.4356859999825,0.21025103330612183,1.415327622112406,530.6561885999981,530.4356859999825,[-0.21230070001911372],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,2,0,2,0,,,,,,,,2.1463996308998095,none,4925.0,5.0,0.0002624484631361928,0,54,"['time', 'both', 'frequency', 'none']",0.015351133304648101,None,None,531.899131299986,531.899131299986,0.22593483331729658,2.372334464217106,532.1212102999853,531.899131299986,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,3,0,3,0,,,,,,,,1.9308873288412878,none,6205.0,1.242212897891764,0.00014483088129607427,0,55,"['time', 'both', 'frequency', 'none']",0.009400933311553672,None,None,534.309833199979,534.309833199979,0.2136932333232835,2.1445805621645713,534.5282042000035,534.309833199979,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,4,0,4,0,,,,,,,,1.3222867578896202,none,653.0,5.0651612122987535,8.805649896352662e-05,0,56,"['time', 'both', 'frequency', 'none']",0.012427133362507448,None,None,536.4961322000017,536.4961322000017,0.2148013333498966,1.5370880912395168,536.7133064999944,536.4961322000017,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,5,0,5,0,,,,,,,,2.595151784961441,none,3909.0,1.2815499709844635,9.543397442013236e-05,0,57,"['time', 'both', 'frequency', 'none']",0.012377233360894024,None,None,538.0765932999784,538.0765932999784,0.21345023336471058,2.8086020183261518,538.2943941999984,538.0765932999784,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,6,0,6,0,,,,,,,,1.8697276587092106,none,7818.0,4.902699338634143,0.0003095297145276724,0,58,"['time', 'both', 'frequency', 'none']",0.011356833332683891,None,None,540.9271937999874,540.9271937999874,0.20885123332845978,2.0785788920376707,541.146273099992,540.9271937999874,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,7,0,7,0,,,,,,,,2.392908947850418,none,978.0,7.4946912476966565,0.00010291910991015522,0,59,"['time', 'both', 'frequency', 'none']",0.010108133312314749,None,None,543.0529497999814,543.0529497999814,0.20974223330267705,2.602651181153095,543.2727267000009,543.0529497999814,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,8,0,8,0,,,,,,,,1.567414851066847,none,1465.0,4.984555085306206,8.728528369331336e-05,0,60,"['time', 'both', 'frequency', 'none']",0.011756633350159973,None,None,545.7068601999781,545.7068601999781,0.2184754333284218,1.7858902843952689,545.9310413000057,545.7068601999781,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,9,0,9,0,,,,,,,,2.2558862526626315,none,1644.0,5.0,0.00010445129101272296,0,61,"['time', 'both', 'frequency', 'none']",0.012473033304559067,None,None,547.5291928999941,547.5291928999941,0.2096778333070688,2.4655640859697003,547.7400418999896,547.5291928999941,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,10,0,10,0,,,,,,,,2.7900626196105076,none,,,,1,61,"['time', 'both', 'frequency', 'none']",0.01420913331094198,None,None,550.0379150999943,550.0379150999943,0.21761853332282044,3.007681152933328,550.2561518999864,550.0379150999943,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
18,0,18,0,11,0,11,0,,,,,,,,2.9440707405469393,none,2071.0,5.5806114381834755,0.0001452253402878738,0,62,"['time', 'both', 'frequency', 'none']",0.008428133296547458,None,None,553.094823499996,553.094823499996,0.2157056333089713,3.1597763738559106,553.3091535999847,553.094823499996,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
,,,,,,,,,,557.1979548999807,None,,,,,,,,,,,,,,,,,,,,,,556.2865508999967,None,,,,,,558.2040146999934,None,,,,,,,,,
